Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-JUN-2025,PILLAR,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,PIONEEREMB,43.27,43.29,-0.0005,0.0303,0.0302,0.5770
26-JUN-2025,PITTIENG,968.55,962.35,0.0064,0.0260,0.0260,0.4967
26-JUN-2025,PIXTRANS,1572.10,1548.90,0.0149,0.0328,0.0327,0.6247
26-JUN-2025,PKLEASING,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,PKTEA,791.40,798.30,-0.0087,0.0386,0.0385,0.7355
26-JUN-2025,PLASTIBLEN,210.45,207.15,0.0158,0.0257,0.0257,0.4910
26-JUN-2025,PLATIND,277.80,278.70,-0.0032,0.0321,0.0320,0.6114
26-JUN-2025,PLAZACABLE,60.52,60.42,0.0017,0.0238,0.0237,0.4528
26-JUN-2025,PNB,106.25,105.94,0.0029,0.0211,0.0211,0.4031
26-JUN-2025,PNBGILTS,98.97,100.93,-0.0196,0.0268,0.0268,0.5120
26-JUN-2025,PNBHOUSING,1110.20,1083.10,0.0247,0.0252,0.0252,0.4814
26-JUN-2025,PNC,26.85,27.51,-0.0243,0.0330,0.0330,0.6305
26-JUN-2025,PNCINFRA,303.30,302.90,0.0013,0.0270,0.0269,0.5139
26-JUN-2025,PNGJL,579.10,586.00,-0.0118,0.0217,0.0217,0.4146
26-JUN-2025,POCL,802.90,762.50,0.0516,0.0394,0.0394,0.7527
26-JUN-2025,PODDARMENT,324.25,326.35,-0.0065,0.0245,0.0244,0.4662
26-JUN-2025,POKARNA,1053.80,1077.20,-0.0220,0.0381,0.0381,0.7279
26-JUN-2025,POLICYBZR,1834.10,1839.80,-0.0031,0.0281,0.0280,0.5349
26-JUN-2025,POLYCAB,6468.50,6441.00,0.0043,0.0247,0.0246,0.4700
26-JUN-2025,POLYMED,2188.80,2192.90,-0.0019,0.0267,0.0267,0.5101
26-JUN-2025,POLYPLEX,1230.30,1244.40,-0.0114,0.0253,0.0252,0.4814
26-JUN-2025,PONNIERODE,333.10,333.40,-0.0009,0.0239,0.0239,0.4566
26-JUN-2025,POONAWALLA,449.65,438.75,0.0245,0.0240,0.0240,0.4585
26-JUN-2025,POWERGRID,293.50,290.45,0.0104,0.0173,0.0173,0.3305
26-JUN-2025,POWERINDIA,19440.00,19636.00,-0.0100,0.0333,0.0332,0.6343
26-JUN-2025,POWERMECH,3155.20,3100.00,0.0176,0.0290,0.0290,0.5540
26-JUN-2025,PPAP,243.30,238.39,0.0204,0.0287,0.0286,0.5464
26-JUN-2025,PPL,403.50,399.20,0.0107,0.0300,0.0300,0.5731
26-JUN-2025,PPLPHARMA,200.99,201.95,-0.0048,0.0268,0.0267,0.5101
26-JUN-2025,PRABHA,297.96,282.33,0.0539,0.0199,0.0202,0.3859
26-JUN-2025,PRABHATSEC,10.80,10.80,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,PRAENG,23.07,22.84,0.0100,0.0373,0.0372,0.7107
26-JUN-2025,PRAJIND,505.40,500.40,0.0099,0.0260,0.0259,0.4948
26-JUN-2025,PRAKASH,164.25,162.99,0.0077,0.0295,0.0295,0.5636
26-JUN-2025,PRAKASHSTL,6.25,6.28,-0.0048,0.0278,0.0277,0.5292
26-JUN-2025,PRAXIS,11.50,11.69,-0.0164,0.0325,0.0324,0.6190
26-JUN-2025,PRECAM,205.36,207.37,-0.0097,0.0365,0.0364,0.6954
26-JUN-2025,PRECOT,539.85,535.10,0.0088,0.0341,0.0340,0.6496
26-JUN-2025,PRECWIRE,183.72,186.90,-0.0172,0.0318,0.0317,0.6056
26-JUN-2025,PREMEXPLN,585.10,581.65,0.0059,0.0420,0.0419,0.8005
26-JUN-2025,PREMIER,3.75,3.59,0.0436,0.0324,0.0325,0.6209
26-JUN-2025,PREMIERENE,1043.90,1019.00,0.0241,0.0273,0.0273,0.5216
26-JUN-2025,PREMIERPOL,51.63,52.00,-0.0071,0.0358,0.0357,0.6820
26-JUN-2025,PRESTIGE,1699.00,1748.60,-0.0288,0.0274,0.0274,0.5235
26-JUN-2025,PRHOLDING,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,PRICOLLTD,445.00,444.95,0.0001,0.0224,0.0224,0.4280
26-JUN-2025,PRIMESECU,272.68,269.59,0.0114,0.0277,0.0276,0.5273
26-JUN-2025,PRIMO,26.05,26.11,-0.0023,0.0302,0.0301,0.5751
26-JUN-2025,PRINCEPIPE,355.30,342.90,0.0355,0.0245,0.0246,0.4700
26-JUN-2025,PRITI,93.33,93.45,-0.0013,0.0318,0.0317,0.6056
26-JUN-2025,PRITIKAUTO,18.14,18.24,-0.0055,0.0293,0.0292,0.5579
26-JUN-2025,PRIVISCL,2285.50,2300.40,-0.0065,0.0259,0.0258,0.4929
26-JUN-2025,PRIYAINT,8.50,8.50,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,PROSTARM,135.39,133.25,0.0159,0.0106,0.0106,0.2025
26-JUN-2025,PROTEAN,857.50,860.45,-0.0034,0.0314,0.0313,0.5980
26-JUN-2025,PROZONER,36.01,35.40,0.0171,0.0302,0.0301,0.5751
26-JUN-2025,PRSMJOHNSN,152.64,154.36,-0.0112,0.0270,0.0269,0.5139
26-JUN-2025,PRUDENT,2677.60,2710.20,-0.0121,0.0340,0.0340,0.6496
26-JUN-2025,PRUDMOULI,39.48,41.32,-0.0456,0.0330,0.0331,0.6324
26-JUN-2025,PSB,30.37,30.38,-0.0003,0.0331,0.0330,0.6305
26-JUN-2025,PSPPROJECT,756.20,752.20,0.0053,0.0187,0.0187,0.3573
26-JUN-2025,PSUBANK,699.02,700.10,-0.0015,0.0170,0.0169,0.3229
26-JUN-2025,PSUBANKADD,70.20,70.14,0.0009,0.0159,0.0158,0.3019
26-JUN-2025,PSUBNKBEES,77.97,77.63,0.0044,0.0166,0.0166,0.3171
26-JUN-2025,PSUBNKIETF,70.73,70.31,0.0060,0.0154,0.0154,0.2942
26-JUN-2025,PTC,176.23,176.29,-0.0003,0.0255,0.0254,0.4853
26-JUN-2025,PTCIL,14843.00,14909.00,-0.0044,0.0316,0.0315,0.6018
26-JUN-2025,PTL,43.31,42.84,0.0109,0.0189,0.0189,0.3611
26-JUN-2025,PUNJABCHEM,1244.80,1224.10,0.0168,0.0303,0.0302,0.5770
26-JUN-2025,PURBANCHAL,8.65,8.65,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,PURVA,292.25,293.90,-0.0056,0.0353,0.0352,0.6725
26-JUN-2025,PVP,23.15,23.36,-0.0090,0.0369,0.0368,0.7031
26-JUN-2025,PVRINOX,965.20,966.50,-0.0013,0.0205,0.0205,0.3917
26-JUN-2025,PVSL,130.29,127.23,0.0238,0.0213,0.0213,0.4069
26-JUN-2025,PVTBANIETF,28.41,28.12,0.0103,0.0096,0.0096,0.1834
26-JUN-2025,PVTBANKADD,28.56,28.28,0.0099,0.0107,0.0107,0.2044
26-JUN-2025,PYRAMID,184.09,179.85,0.0233,0.0283,0.0283,0.5407
26-JUN-2025,QGOLDHALF,80.91,80.89,0.0002,0.0092,0.0092,0.1758
26-JUN-2025,QNIFTY,2775.28,2742.84,0.0118,0.0084,0.0084,0.1605
26-JUN-2025,QPOWER,676.05,673.10,0.0044,0.0269,0.0269,0.5139
26-JUN-2025,QUADFUTURE,486.80,490.85,-0.0083,0.0350,0.0349,0.6668
26-JUN-2025,QUAL30IETF,21.39,21.29,0.0047,0.0090,0.0090,0.1719
26-JUN-2025,QUESS,299.95,299.20,0.0025,0.0244,0.0244,0.4662
26-JUN-2025,QUICKHEAL,354.30,356.75,-0.0069,0.0351,0.0350,0.6687
26-JUN-2025,RACE,252.35,254.00,-0.0065,0.0259,0.0258,0.4929
26-JUN-2025,RACLGEAR,909.65,907.95,0.0019,0.0297,0.0296,0.5655
26-JUN-2025,RADAAN,4.25,4.33,-0.0186,0.0366,0.0365,0.6973
26-JUN-2025,RADHIKAJWE,85.20,85.95,-0.0088,0.0339,0.0338,0.6457
26-JUN-2025,RADIANTCMS,62.48,63.61,-0.0179,0.0242,0.0242,0.4623
26-JUN-2025,RADICO,2673.10,2690.20,-0.0064,0.0216,0.0216,0.4127
26-JUN-2025,RADIOCITY,9.00,9.09,-0.0100,0.0257,0.0256,0.4891
26-JUN-2025,RAILTEL,423.80,423.35,0.0011,0.0344,0.0343,0.6553
26-JUN-2025,RAIN,146.83,147.75,-0.0062,0.0231,0.0230,0.4394
26-JUN-2025,RAINBOW,1509.00,1472.00,0.0248,0.0216,0.0216,0.4127
26-JUN-2025,RAJESHEXPO,203.30,196.97,0.0316,0.0281,0.0281,0.5368
26-JUN-2025,RAJMET,4.75,4.85,-0.0208,0.0294,0.0294,0.5617
26-JUN-2025,RAJOOENG,115.83,116.37,-0.0047,0.0311,0.0311,0.5942
26-JUN-2025,RAJRATAN,410.50,411.80,-0.0032,0.0278,0.0278,0.5311
26-JUN-2025,RAJRILTD,27.85,27.36,0.0178,0.0360,0.0359,0.6859
26-JUN-2025,RAJSREESUG,49.15,48.95,0.0041,0.0333,0.0332,0.6343
26-JUN-2025,RAJTV,44.62,45.58,-0.0213,0.0292,0.0292,0.5579
26-JUN-2025,RALLIS,328.35,319.65,0.0269,0.0264,0.0264,0.5044
26-JUN-2025,RAMANEWS,31.34,31.86,-0.0165,0.0354,0.0354,0.6763
26-JUN-2025,RAMAPHO,128.42,122.41,0.0479,0.0339,0.0340,0.6496
26-JUN-2025,RAMARAJU,182.80,182.80,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,RAMASTEEL,12.12,12.17,-0.0041,0.0335,0.0334,0.6381
26-JUN-2025,RAMCOCEM,1050.40,1042.80,0.0073,0.0162,0.0162,0.3095
26-JUN-2025,RAMCOIND,278.55,267.40,0.0409,0.0224,0.0225,0.4299
26-JUN-2025,RAMCOSYS,407.65,419.45,-0.0285,0.0356,0.0355,0.6782
26-JUN-2025,RAMKY,539.05,538.75,0.0006,0.0325,0.0324,0.6190
26-JUN-2025,RAMRAT,699.45,698.45,0.0014,0.0279,0.0279,0.5330
26-JUN-2025,RANASUG,16.21,16.38,-0.0104,0.0258,0.0257,0.4910
26-JUN-2025,RANEHOLDIN,1571.70,1585.40,-0.0087,0.0265,0.0264,0.5044
26-JUN-2025,RANJANPOLY,28.25,28.25,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,RATEGAIN,440.40,443.50,-0.0070,0.0265,0.0265,0.5063
26-JUN-2025,RATNAMANI,2820.40,2809.80,0.0038,0.0180,0.0179,0.3420
26-JUN-2025,RATNAVEER,163.34,158.23,0.0318,0.0318,0.0318,0.6075
26-JUN-2025,RAYMOND,598.85,600.45,-0.0027,0.0334,0.0333,0.6362
26-JUN-2025,RAYMONDLSL,1153.80,1088.70,0.0581,0.0243,0.0246,0.4700
26-JUN-2025,RBA,81.94,82.30,-0.0044,0.0226,0.0226,0.4318
26-JUN-2025,RBLBANK,237.41,235.72,0.0071,0.0267,0.0266,0.5082
26-JUN-2025,RBZJEWEL,145.86,145.59,0.0019,0.0272,0.0271,0.5177
26-JUN-2025,RCF,156.99,158.05,-0.0067,0.0295,0.0294,0.5617
26-JUN-2025,RECLTD,403.55,398.50,0.0126,0.0276,0.0275,0.5254
26-JUN-2025,REDINGTON,296.90,306.95,-0.0333,0.0271,0.0271,0.5177
26-JUN-2025,REDTAPE,127.88,129.35,-0.0114,0.0253,0.0252,0.4814
26-JUN-2025,REFEX,462.15,469.05,-0.0148,0.0328,0.0327,0.6247
26-JUN-2025,REGALENTER,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,REGENCERAM,42.45,40.97,0.0355,0.0399,0.0399,0.7623
26-JUN-2025,RELAXO,424.60,419.55,0.0120,0.0161,0.0160,0.3057
26-JUN-2025,RELCHEMQ,181.50,182.16,-0.0036,0.0257,0.0257,0.4910
26-JUN-2025,RELIABLE,75.10,74.85,0.0033,0.0276,0.0275,0.5254
26-JUN-2025,RELIANCE,1495.30,1467.30,0.0189,0.0138,0.0139,0.2656
26-JUN-2025,RELIGARE,224.15,223.85,0.0013,0.0244,0.0243,0.4643
26-JUN-2025,RELINFRA,417.40,404.65,0.0310,0.0375,0.0374,0.7145
26-JUN-2025,RELTD,133.23,135.61,-0.0177,0.0387,0.0386,0.7375
26-JUN-2025,REMSONSIND,144.07,141.54,0.0177,0.0307,0.0307,0.5865
26-JUN-2025,RENUKA,33.00,33.13,-0.0039,0.0260,0.0260,0.4967
26-JUN-2025,REPCOHOME,444.15,444.25,-0.0002,0.0254,0.0254,0.4853
26-JUN-2025,REPL,178.58,180.54,-0.0109,0.0329,0.0328,0.6266
26-JUN-2025,REPRO,518.15,520.30,-0.0041,0.0321,0.0320,0.6114
26-JUN-2025,RESPONIND,213.05,210.58,0.0117,0.0258,0.0258,0.4929
26-JUN-2025,RETAIL,36.05,37.08,-0.0282,0.0325,0.0325,0.6209
26-JUN-2025,RGL,120.93,124.55,-0.0295,0.0323,0.0323,0.6171
26-JUN-2025,RHFL,6.45,6.58,-0.0200,0.0361,0.0361,0.6897
26-JUN-2025,RHIM,477.85,482.60,-0.0099,0.0226,0.0226,0.4318
26-JUN-2025,RHL,261.21,268.97,-0.0293,0.0299,0.0299,0.5712
26-JUN-2025,RICOAUTO,75.86,76.98,-0.0147,0.0324,0.0323,0.6171
26-JUN-2025,RIIL,966.80,977.60,-0.0111,0.0269,0.0269,0.5139
26-JUN-2025,RISHABH,284.20,285.45,-0.0044,0.0279,0.0279,0.5330
26-JUN-2025,RITCO,279.00,280.20,-0.0043,0.0300,0.0299,0.5712
26-JUN-2025,RITES,278.95,279.20,-0.0009,0.0306,0.0305,0.5827
26-JUN-2025,RITZ,15.25,15.25,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,RKDL,30.69,29.47,0.0406,0.0324,0.0324,0.6190
26-JUN-2025,RKEC,77.43,78.68,-0.0160,0.0340,0.0339,0.6477
26-JUN-2025,RKFORGE,680.40,681.40,-0.0015,0.0265,0.0265,0.5063
26-JUN-2025,RKSWAMY,192.21,192.23,-0.0001,0.0267,0.0266,0.5082
26-JUN-2025,RML,864.55,903.45,-0.0440,0.0295,0.0296,0.5655
26-JUN-2025,ROBERT,10.70,10.70,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,ROHLTD,385.75,385.80,-0.0001,0.0267,0.0266,0.5082
26-JUN-2025,ROLEXRINGS,1567.20,1522.10,0.0292,0.0228,0.0228,0.4356
26-JUN-2025,ROLLT,1.74,1.74,0.0000,0.0339,0.0338,0.6457
26-JUN-2025,ROML,56.51,57.12,-0.0107,0.0342,0.0341,0.6515
26-JUN-2025,ROSSARI,678.75,673.90,0.0072,0.0187,0.0186,0.3554
26-JUN-2025,ROSSELLIND,69.89,69.54,0.0050,0.0337,0.0337,0.6438
26-JUN-2025,ROSSTECH,400.00,406.70,-0.0166,0.0199,0.0199,0.3802
26-JUN-2025,ROTO,287.30,288.85,-0.0054,0.0307,0.0306,0.5846
26-JUN-2025,ROUTE,993.85,986.90,0.0070,0.0207,0.0206,0.3936
26-JUN-2025,RPEL,702.55,703.05,-0.0007,0.0321,0.0321,0.6133
26-JUN-2025,RPGLIFE,2428.00,2442.30,-0.0059,0.0281,0.0280,0.5349
26-JUN-2025,RPOWER,66.61,66.75,-0.0021,0.0372,0.0371,0.7088
26-JUN-2025,RPPINFRA,137.98,134.21,0.0277,0.0330,0.0330,0.6305
26-JUN-2025,RPPL,27.61,26.97,0.0235,0.0341,0.0341,0.6515
26-JUN-2025,RPSGVENT,915.80,920.15,-0.0047,0.0313,0.0312,0.5961
26-JUN-2025,RPTECH,302.10,302.70,-0.0020,0.0236,0.0235,0.4490
26-JUN-2025,RRKABEL,1344.90,1348.70,-0.0028,0.0242,0.0242,0.4623
26-JUN-2025,RSSOFTWARE,74.13,72.34,0.0244,0.0328,0.0328,0.6266
26-JUN-2025,RSWM,171.83,172.59,-0.0044,0.0273,0.0272,0.5197
26-JUN-2025,RSYSTEMS,457.50,447.30,0.0225,0.0265,0.0264,0.5044
26-JUN-2025,RTNINDIA,60.54,59.57,0.0162,0.0338,0.0337,0.6438
26-JUN-2025,RTNPOWER,14.10,14.09,0.0007,0.0352,0.0351,0.6706
26-JUN-2025,RUBFILA,84.15,77.06,0.0880,0.0252,0.0259,0.4948
26-JUN-2025,RUBYMILLS,235.57,236.44,-0.0037,0.0317,0.0316,0.6037
26-JUN-2025,RUCHINFRA,7.69,7.67,0.0026,0.0348,0.0347,0.6629
26-JUN-2025,RUCHIRA,139.16,139.61,-0.0032,0.0223,0.0222,0.4241
26-JUN-2025,RUPA,216.33,216.19,0.0006,0.0220,0.0220,0.4203
26-JUN-2025,RUSHIL,28.92,28.78,0.0049,0.0303,0.0302,0.5770
26-JUN-2025,RUSTOMJEE,571.30,570.85,0.0008,0.0191,0.0190,0.3630
26-JUN-2025,RVHL,50.23,50.01,0.0044,0.0311,0.0310,0.5923
26-JUN-2025,RVNL,399.55,399.40,0.0004,0.0345,0.0344,0.6572
26-JUN-2025,RVTH,987.05,1009.25,-0.0222,0.0258,0.0258,0.4929
26-JUN-2025,S&SPOWER,357.05,365.05,-0.0222,0.0334,0.0333,0.6362
26-JUN-2025,SAANVI,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,SABEVENTS,6.26,6.25,0.0016,0.0422,0.0421,0.8043
26-JUN-2025,SABTNL,874.10,832.15,0.0492,0.0289,0.0291,0.5560
26-JUN-2025,SADBHAV,12.92,13.01,-0.0069,0.0331,0.0330,0.6305
26-JUN-2025,SADBHIN,5.12,5.21,-0.0174,0.0357,0.0356,0.6801
26-JUN-2025,SADHNANIQ,9.90,10.45,-0.0541,0.0344,0.0345,0.6591
26-JUN-2025,SAFARI,2131.90,2149.60,-0.0083,0.0220,0.0219,0.4184
26-JUN-2025,SAGARDEEP,32.21,32.41,-0.0062,0.0273,0.0272,0.5197
26-JUN-2025,SAGCEM,236.38,243.16,-0.0283,0.0226,0.0226,0.4318
26-JUN-2025,SAGILITY,41.72,42.52,-0.0190,0.0221,0.0221,0.4222
26-JUN-2025,SAH,117.58,118.56,-0.0083,0.0312,0.0311,0.5942
26-JUN-2025,SAHYADRI,315.10,306.95,0.0262,0.0253,0.0253,0.4834
26-JUN-2025,SAIL,133.62,128.26,0.0409,0.0256,0.0257,0.4910
26-JUN-2025,SAILIFE,748.80,759.10,-0.0137,0.0219,0.0219,0.4184
26-JUN-2025,SAKAR,366.00,363.25,0.0075,0.0282,0.0282,0.5388
26-JUN-2025,SAKHTISUG,24.93,25.20,-0.0108,0.0310,0.0309,0.5903
26-JUN-2025,SAKSOFT,203.00,203.55,-0.0027,0.0300,0.0299,0.5712
26-JUN-2025,SAKUMA,3.02,3.05,-0.0099,0.0330,0.0330,0.6305
26-JUN-2025,SALASAR,7.77,7.95,-0.0229,0.0343,0.0342,0.6534
26-JUN-2025,SALONA,252.85,253.35,-0.0020,0.0273,0.0272,0.5197
26-JUN-2025,SALSTEEL,17.20,17.10,0.0058,0.0337,0.0337,0.6438
26-JUN-2025,SALZERELEC,907.85,928.00,-0.0220,0.0361,0.0360,0.6878
26-JUN-2025,SAMBHAAV,7.12,7.05,0.0099,0.0375,0.0374,0.7145
26-JUN-2025,SAMHI,221.93,219.01,0.0132,0.0255,0.0254,0.4853
26-JUN-2025,SAMMAANCAP,143.37,143.48,-0.0008,0.0303,0.0302,0.5770
26-JUN-2025,SAMPANN,28.08,28.24,-0.0057,0.0338,0.0337,0.6438
26-JUN-2025,SAMYAK,9.95,9.95,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,SANATHAN,447.05,454.80,-0.0172,0.0204,0.0204,0.3897
26-JUN-2025,SANCO,3.87,3.77,0.0262,0.0320,0.0320,0.6114
26-JUN-2025,SANDESH,1157.40,1149.80,0.0066,0.0272,0.0272,0.5197
26-JUN-2025,SANDHAR,546.00,552.00,-0.0109,0.0272,0.0271,0.5177
26-JUN-2025,SANDUMA,483.45,473.95,0.0198,0.0313,0.0313,0.5980
26-JUN-2025,SANGAMIND,440.75,439.75,0.0023,0.0334,0.0333,0.6362
26-JUN-2025,SANGHIIND,63.07,62.36,0.0113,0.0229,0.0228,0.4356
26-JUN-2025,SANGHVIMOV,284.55,287.50,-0.0103,0.0368,0.0367,0.7012
26-JUN-2025,SANGINITA,10.04,10.24,-0.0197,0.0342,0.0342,0.6534
26-JUN-2025,SANOFI,6173.00,6078.50,0.0154,0.0129,0.0129,0.2465
26-JUN-2025,SANOFICONR,5012.00,5154.50,-0.0280,0.0100,0.0102,0.1949
26-JUN-2025,SANSERA,1372.90,1363.40,0.0069,0.0207,0.0207,0.3955
26-JUN-2025,SANSTAR,93.60,90.05,0.0387,0.0224,0.0225,0.4299
26-JUN-2025,SANWARIA,0.39,0.40,-0.0253,0.0637,0.0635,1.2132
26-JUN-2025,SAPPHIRE,328.00,328.65,-0.0020,0.0215,0.0215,0.4108
26-JUN-2025,SARDAEN,445.10,438.85,0.0141,0.0289,0.0288,0.5502
26-JUN-2025,SAREGAMA,500.85,502.30,-0.0029,0.0273,0.0272,0.5197
26-JUN-2025,SARLAPOLY,113.03,112.45,0.0051,0.0350,0.0349,0.6668
26-JUN-2025,SARVESHWAR,7.12,7.20,-0.0112,0.0283,0.0283,0.5407
26-JUN-2025,SASKEN,1442.10,1441.10,0.0007,0.0290,0.0289,0.5521
26-JUN-2025,SASTASUNDR,307.85,310.85,-0.0097,0.0277,0.0277,0.5292
26-JUN-2025,SATIA,87.30,88.75,-0.0165,0.0227,0.0227,0.4337
26-JUN-2025,SATIN,159.72,158.48,0.0078,0.0223,0.0222,0.4241
26-JUN-2025,SATYASHYAM,22.65,22.65,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,SAURASHCEM,87.44,87.77,-0.0038,0.0310,0.0310,0.5923
26-JUN-2025,SBC,14.61,14.73,-0.0082,0.0281,0.0281,0.5368
26-JUN-2025,SBCL,526.45,497.35,0.0569,0.0261,0.0263,0.5025
26-JUN-2025,SBFC,104.24,106.59,-0.0223,0.0213,0.0213,0.4069
26-JUN-2025,SBGLP,44.46,43.59,0.0198,0.0359,0.0359,0.6859
26-JUN-2025,SBHL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,SBIBPB,40.62,40.79,-0.0042,0.0082,0.0082,0.1567
26-JUN-2025,SBICARD,975.30,969.75,0.0057,0.0161,0.0161,0.3076
26-JUN-2025,SBIETFCON,121.31,120.33,0.0081,0.0092,0.0092,0.1758
26-JUN-2025,SBIETFIT,423.59,423.30,0.0007,0.0140,0.0139,0.2656
26-JUN-2025,SBIETFPB,287.48,284.41,0.0107,0.0097,0.0097,0.1853
26-JUN-2025,SBIETFQLTY,224.89,223.94,0.0042,0.0093,0.0093,0.1777
26-JUN-2025,SBILIFE,1860.80,1842.80,0.0097,0.0148,0.0148,0.2828
26-JUN-2025,SBIN,797.05,800.05,-0.0038,0.0155,0.0155,0.2961
26-JUN-2025,SBINEQWETF,32.14,31.79,0.0109,0.0081,0.0081,0.1548
26-JUN-2025,SBISILVER,106.93,104.62,0.0218,0.0117,0.0118,0.2254
26-JUN-2025,SCHAEFFLER,3890.20,3930.20,-0.0102,0.0204,0.0204,0.3897
26-JUN-2025,SCHAND,238.93,236.10,0.0119,0.0268,0.0267,0.5101
26-JUN-2025,SCHNEIDER,800.60,797.00,0.0045,0.0295,0.0294,0.5617
26-JUN-2025,SCI,222.27,223.83,-0.0070,0.0333,0.0332,0.6343
26-JUN-2025,SCILAL,54.16,54.16,0.0000,0.0269,0.0268,0.5120
26-JUN-2025,SCODATUBES,195.30,200.95,-0.0285,0.0116,0.0118,0.2254
26-JUN-2025,SCPL,312.35,313.30,-0.0030,0.0281,0.0281,0.5368
26-JUN-2025,SDBL,168.99,170.14,-0.0068,0.0296,0.0295,0.5636
26-JUN-2025,SDL26BEES,131.21,131.01,0.0015,0.0032,0.0032,0.0611
26-JUN-2025,SEAMECLTD,824.95,840.50,-0.0187,0.0254,0.0254,0.4853
26-JUN-2025,SECMARK,150.44,152.79,-0.0155,0.0379,0.0378,0.7222
26-JUN-2025,SECURKLOUD,25.39,25.30,0.0036,0.0335,0.0334,0.6381
26-JUN-2025,SEITINVIT,108.00,108.00,0.0000,0.0046,0.0046,0.0879
26-JUN-2025,SEJALLTD,493.00,490.90,0.0043,0.0307,0.0306,0.5846
26-JUN-2025,SELAN,683.90,692.30,-0.0122,0.0342,0.0341,0.6515
26-JUN-2025,SELECTIPO,48.90,48.54,0.0074,0.0081,0.0081,0.1548
26-JUN-2025,SELMC,34.51,35.18,-0.0192,0.0363,0.0362,0.6916
26-JUN-2025,SEMAC,446.00,424.60,0.0492,0.0290,0.0291,0.5560
26-JUN-2025,SENCO,352.10,346.95,0.0147,0.0309,0.0308,0.5884
26-JUN-2025,SENORES,573.05,571.90,0.0020,0.0241,0.0240,0.4585
26-JUN-2025,SENSEXADD,85.02,84.19,0.0098,0.0108,0.0107,0.2044
26-JUN-2025,SENSEXETF,85.18,84.17,0.0119,0.0097,0.0097,0.1853
26-JUN-2025,SENSEXIETF,947.82,937.38,0.0111,0.0096,0.0096,0.1834
26-JUN-2025,SEPC,13.72,13.95,-0.0166,0.0374,0.0373,0.7126
26-JUN-2025,SEQUENT,189.24,194.00,-0.0248,0.0324,0.0324,0.6190
26-JUN-2025,SERVOTECH,147.56,149.86,-0.0155,0.0354,0.0353,0.6744
26-JUN-2025,SESHAPAPER,303.00,302.80,0.0007,0.0223,0.0222,0.4241
26-JUN-2025,SETCO,18.35,17.46,0.0497,0.0308,0.0309,0.5903
26-JUN-2025,SETF10GILT,258.60,258.36,0.0009,0.0029,0.0029,0.0554
26-JUN-2025,SETFGOLD,83.65,83.54,0.0013,0.0091,0.0091,0.1739
26-JUN-2025,SETFNIF50,270.67,267.68,0.0111,0.0081,0.0082,0.1567
26-JUN-2025,SETFNIFBK,581.61,576.52,0.0088,0.0091,0.0091,0.1739
26-JUN-2025,SETFNN50,722.39,717.29,0.0071,0.0115,0.0115,0.2197
26-JUN-2025,SETUINFRA,0.90,0.96,-0.0645,0.0388,0.0390,0.7451
26-JUN-2025,SFL,744.40,759.15,-0.0196,0.0178,0.0179,0.3420
26-JUN-2025,SGIL,523.35,528.70,-0.0102,0.0282,0.0281,0.5368
26-JUN-2025,SGL,16.10,16.10,0.0000,0.0403,0.0402,0.7680
26-JUN-2025,SGLTL,170.30,174.17,-0.0225,0.0248,0.0248,0.4738
26-JUN-2025,SHAH,4.01,4.15,-0.0343,0.0377,0.0377,0.7203
26-JUN-2025,SHAHALLOYS,61.09,60.29,0.0132,0.0371,0.0370,0.7069
26-JUN-2025,SHAILY,1657.40,1680.00,-0.0135,0.0331,0.0330,0.6305
26-JUN-2025,SHAKTIPUMP,951.10,958.95,-0.0082,0.0323,0.0322,0.6152
26-JUN-2025,SHALBY,182.93,183.33,-0.0022,0.0237,0.0237,0.4528
26-JUN-2025,SHALPAINTS,97.04,98.00,-0.0098,0.0276,0.0275,0.5254
26-JUN-2025,SHANKARA,999.15,1014.75,-0.0155,0.0318,0.0317,0.6056
26-JUN-2025,SHANTI,16.52,16.86,-0.0204,0.0343,0.0342,0.6534
26-JUN-2025,SHANTIGEAR,494.90,500.70,-0.0117,0.0250,0.0250,0.4776
26-JUN-2025,SHARDACROP,772.65,812.30,-0.0500,0.0322,0.0323,0.6171
26-JUN-2025,SHARDAMOTR,1856.20,1855.30,0.0005,0.0286,0.0285,0.5445
